year,relative_yield,density
2000,0.5796992481203007,0.5186810970707069
2000,0.5869674185463659,0.5382813051863877
2000,0.594235588972431,0.5581848436081762
2000,0.6015037593984962,0.5783719715476178
2000,0.6087719298245613,0.5988217309202027
2000,0.6160401002506265,0.6195119856847927
2000,0.6233082706766917,0.6404194672233018
2000,0.6305764411027568,0.661519825603746
2000,0.637844611528822,0.6827876865231831
2000,0.6451127819548872,0.7041967136813568
2000,0.6523809523809523,0.7257196762916236
2000,0.6596491228070175,0.7473285213933892
2000,0.6669172932330827,0.7689944505903648
2000,0.6741854636591478,0.7906880008019445
2000,0.681453634085213,0.8123791285813199
2000,0.6887218045112782,0.8340372975240389
2000,0.6959899749373433,0.8556315682649579
2000,0.7032581453634085,0.8771306905402618
2000,0.7105263157894736,0.8985031967747094
2000,0.7177944862155388,0.9197174966427906
2000,0.725062656641604,0.9407419720461521
2000,0.732330827067669,0.96154507194866
2000,0.7395989974937343,0.982095406514803
2000,0.7468671679197995,1.0023618400068055
2000,0.7541353383458645,1.022313581910771
2000,0.7614035087719297,1.0419202757821742
2000,0.768671679197995,1.0611520853259424
2000,0.77593984962406,1.0799797772558672
2000,0.7832080200501252,1.0983748005118483
2000,0.7904761904761904,1.116309361451111
2000,0.7977443609022555,1.1337564946705623
2000,0.8050125313283207,1.1506901291614118
2000,0.8122807017543859,1.1670851495435184
2000,0.819548872180451,1.1829174521750727
2000,0.8268170426065162,1.198163995982601
2000,0.8340852130325813,1.2128028479062563
2000,0.8413533834586465,1.2268132229053779
2000,0.8486215538847117,1.2401755185186523
2000,0.8558897243107768,1.252871344021405
2000,0.863157894736842,1.2648835442689106
2000,0.8704260651629072,1.276196218358622
2000,0.8776942355889723,1.2867947332853746
2000,0.8849624060150375,1.2966657328013786
2000,0.8922305764411027,1.3057971417268457
2000,0.8994987468671678,1.3141781659868956
2000,0.906766917293233,1.3217992886757848
2000,0.9140350877192982,1.3286522624701207
2000,0.9213032581453633,1.3347300987284954
2000,0.9285714285714285,1.3400270536256815
2000,0.9358395989974937,1.3445386116752664
2000,0.9431077694235588,1.3482614669952675
2000,0.950375939849624,1.3511935026670943
2000,0.9576441102756892,1.3533337685292897
2000,0.9649122807017543,1.3546824577341026
2000,0.9721804511278195,1.3552408823773956
2000,0.9794486215538846,1.3550114484910047
2000,0.9867167919799498,1.3539976306619583
2000,0.993984962406015,1.3522039465152393
2000,1.0012531328320802,1.3496359312666806
2000,1.0085213032581453,1.3463001125205138
2000,1.0157894736842106,1.3422039854527135
2000,1.0230576441102757,1.3373559884869946
2000,1.0303258145363408,1.3317654795358607
2000,1.037593984962406,1.3254427128448785
2000,1.0448621553884712,1.3183988164449438
2000,1.0521303258145362,1.3106457701853136
2000,1.0593984962406016,1.3021963842899231
2000,1.0666666666666667,1.2930642783515975
2000,1.0739348370927317,1.2832638606535325
2000,1.081203007518797,1.2728103076852
2000,1.0884711779448621,1.2617195437010105
2000,1.0957393483709272,1.250008220154789
2000,1.1030075187969925,1.2376936948317037
2000,1.1102756892230576,1.2247940104916724
2000,1.1175438596491227,1.2113278728347474
2000,1.124812030075188,1.197314627599348
2000,1.1320802005012531,1.182774236608519
2000,1.1393483709273182,1.1677272525874767
2000,1.1466165413533835,1.1521947925874418
2000,1.1538847117794486,1.1361985098657967
2000,1.1611528822055137,1.1197605640908348
2000,1.168421052631579,1.1029035897603072
2000,1.1756892230576441,1.085650662746374
2000,1.1829573934837092,1.068025264904967
2000,1.1902255639097745,1.0500512467146368
2000,1.1974937343358396,1.031752787938141
2000,1.2047619047619047,1.0131543563290242
2000,1.21203007518797,0.9942806644346966
2000,1.219298245614035,0.9751566245766468
2000,1.2265664160401002,0.9558073021169711
2000,1.2338345864661655,0.9362578671479936
2000,1.2411027568922306,0.9165335447679154
2000,1.2483709273182957,0.8966595641298948
2000,1.255639097744361,0.8766611064743381
2000,1.262907268170426,0.8565632523741783
2000,1.2701754385964912,0.836390928440285
2000,1.2774436090225565,0.8161688537487175
2000,1.2847117794486216,0.795921486263038
2000,1.2919799498746867,0.7756729695333056
2000,1.2992481203007518,0.7554470799585865
2000,1.306516290726817,0.7352671749017587
2000,1.3137844611528822,0.7151561419441338
2000,1.3210526315789473,0.6951363495629935
2000,1.3283208020050126,0.675229599507679
2000,1.3355889724310777,0.6554570811394307
2000,1.3428571428571427,0.6358393279870534
2000,1.350125313283208,0.6163961767547819
2000,1.3573934837092732,0.5971467290007177
2000,1.3646616541353382,0.5781093156841521
2000,1.3719298245614036,0.5593014647582883
2000,1.3791979949874686,0.5407398719615424
2000,1.3864661654135337,0.5224403749361238
2000,1.393734335839599,0.5044179307772407
2000,1.4010025062656641,0.48668659709032414
2000,1.4082706766917292,0.46925951660746906
2000,1.4155388471177945,0.4521489053881381
2000,1.4228070175438596,0.43536604460330514
2000,1.4300751879699247,0.4189212758769562
2000,1.43734335839599,0.4028240001344636
2000,1.4446115288220551,0.3870826798839907
2000,1.4518796992481202,0.37170484483503075
2000,1.4591478696741855,0.35669710073763156
2000,1.4664160401002506,0.3420651413068951
